SERIALNO,SPORDER,WGTP,PWGTP,HINCP,NP,NOC,GRPIP,MHP,FINCP,MRGP,OCPIP,STATE,TEN,HHT,HHT2,HUPAOC,CIT,FER
2023HU0145934,9,25,29,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,10,25,28,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,11,25,40,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0146043,1,135,135,39500,2,1,27,-1,39500,0,0,27,3,3,06,1,1,2
2023HU0146043,2,135,241,39500,2,1,27,-1,39500,0,0,27,3,3,06,1,1,b
2023HU0146080,1,56,56,37100,3,2,0,-1,37100,560,33,27,1,3,06,2,1,2
2023HU0146080,2,56,47,37100,3,2,0,-1,37100,560,33,27,1,3,06,2,1,b
2023HU0146080,3,56,91,37100,3,2,0,-1,37100,560,33,27,1,3,06,2,1,b
2023HU0146110,1,19,18,18300,1,0,0,-1,-60000,0,43,27,2,6,05,4,1,b
2023HU0146134,1,81,81,131000,4,2,0,-1,131000,520,7,27,1,1,01,3,4,1
2023HU0146134,2,81,81,131000,4,2,0,-1,131000,520,7,27,1,1,01,3,5,b
2023HU0146134,3,81,69,131000,4,2,0,-1,131000,520,7,27,1,1,01,3,1,b
2023HU0146134,4,81,56,131000,4,2,0,-1,131000,520,7,27,1,1,01,3,1,b
2023HU0146146,1,108,108,69600,2,0,0,-1,69600,2100,41,27,1,1,02,4,1,b
2023HU0146146,2,108,127,69600,2,0,0,-1,69600,2100,41,27,1,1,02,4,1,b
2023HU0146174,1,19,20,81000,2,0,0,-1,81000,0,6,27,2,1,02,4,1,b
2023HU0146174,2,19,22,81000,2,0,0,-1,81000,0,6,27,2,1,02,4,1,b
2023HU0146240,1,20,21,145350,3,1,0,-1,145350,0,9,27,2,1,01,2,1,b
2023HU0146240,2,20,21,145350,3,1,0,-1,145350,0,9,27,2,1,01,2,1,b
2023HU0146240,3,20,21,145350,3,1,0,-1,145350,0,9,27,2,1,01,2,1,2
2023HU0146274,1,121,122,72500,2,0,0,-1,72500,0,13,27,2,1,02,4,1,b
2023HU0146274,2,121,133,72500,2,0,0,-1,72500,0,13,27,2,1,02,4,1,b
2023HU0146337,1,29,30,90100,2,0,0,-1,90100,0,8,27,2,1,02,4,1,b
2023HU0146337,2,29,31,90100,2,0,0,-1,90100,0,8,27,2,1,02,4,1,b
2023HU0146422,1,37,37,10000,1,0,0,-1,-60000,0,92,27,2,4,09,4,1,b
2023HU0146441,1,159,159,53500,2,0,0,-1,53500,0,22,27,2,1,02,4,1,b
2023HU0146441,2,159,173,53500,2,0,0,-1,53500,0,22,27,2,1,02,4,1,b
2023HU0146445,1,54,55,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,3,b
2023HU0146445,2,54,44,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,3,b
2023HU0146445,3,54,40,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,4,54,48,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,2
2023HU0146445,5,54,24,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,2
2023HU0146445,6,54,24,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,2
2023HU0146445,7,54,66,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,8,54,50,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,9,54,66,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,10,54,51,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,11,54,11,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146445,12,54,11,80600,12,6,0,-1,80600,0,8,27,2,1,01,2,1,b
2023HU0146534,1,81,81,167000,4,2,0,-1,167000,2500,22,27,1,1,01,2,1,2
2023HU0146534,2,81,69,167000,4,2,0,-1,167000,2500,22,27,1,1,01,2,1,b
2023HU0146534,3,81,88,167000,4,2,0,-1,167000,2500,22,27,1,1,01,2,1,b
2023HU0146534,4,81,73,167000,4,2,0,-1,167000,2500,22,27,1,1,01,2,1,b
2023HU0146538,1,21,21,131000,3,0,0,-1,131000,600,15,27,1,1,02,4,1,b
2023HU0146538,2,21,18,131000,3,0,0,-1,131000,600,15,27,1,1,02,4,1,b
2023HU0146538,3,21,31,131000,3,0,0,-1,131000,600,15,27,1,1,02,4,1,b
2023HU0146542,1,32,33,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,2
2023HU0146542,2,32,49,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,b
2023HU0146542,3,32,23,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,b
2023HU0146542,4,32,35,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,b
2023HU0146542,5,32,32,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,b
2023HU0146542,6,32,32,506100,6,4,0,-1,506100,2200,7,27,1,1,01,3,1,b
2023HU0146712,1,13,13,77700,2,1,0,-1,77700,240,13,27,1,2,10,2,1,b
2023HU0146712,2,13,17,77700,2,1,0,-1,77700,240,13,27,1,2,10,2,1,2
2023HU0146841,1,44,44,91600,3,0,0,-1,91600,1900,31,27,1,1,02,4,1,2
2023HU0146841,2,44,36,91600,3,0,0,-1,91600,1900,31,27,1,1,02,4,1,b
2023HU0146841,3,44,32,91600,3,0,0,-1,91600,1900,31,27,1,1,02,4,1,b
2023HU0146847,1,18,17,45000,1,0,0,-1,-60000,1300,39,27,1,6,05,4,1,b
2023HU0146871,1,216,216,12100,1,0,19,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0146886,1,113,112,135000,3,1,0,-1,135000,1800,19,27,1,1,01,2,1,b
2023HU0146886,2,113,115,135000,3,1,0,-1,135000,1800,19,27,1,1,01,2,1,2
2023HU0146886,3,113,80,135000,3,1,0,-1,135000,1800,19,27,1,1,01,2,1,b
2023HU0147102,1,210,211,43000,1,0,27,-1,-60000,0,0,27,3,6,05,4,1,2
2023HU0147116,1,174,174,13100,1,0,23,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0147157,1,79,79,112200,2,0,0,-1,112200,0,11,27,2,1,02,4,1,b
2023HU0147157,2,79,81,112200,2,0,0,-1,112200,0,11,27,2,1,02,4,1,b
2023HU0147203,1,89,89,275000,2,0,0,-1,275000,2000,13,27,1,1,02,4,1,2
2023HU0147203,2,89,112,275000,2,0,0,-1,275000,2000,13,27,1,1,02,4,1,b
2023HU0147213,1,154,154,215000,5,3,0,-1,215000,0,6,27,2,1,01,2,1,b
2023HU0147213,2,154,133,215000,5,3,0,-1,215000,0,6,27,2,1,01,2,1,2
2023HU0147213,3,154,113,215000,5,3,0,-1,215000,0,6,27,2,1,01,2,1,b
2023HU0147213,4,154,113,215000,5,3,0,-1,215000,0,6,27,2,1,01,2,1,b
2023HU0147213,5,154,114,215000,5,3,0,-1,215000,0,6,27,2,1,01,2,1,b
2023HU0147253,1,10,10,90000,4,2,0,-1,90000,700,15,27,1,1,01,2,1,2
2023HU0147253,2,10,12,90000,4,2,0,-1,90000,700,15,27,1,1,01,2,1,b
2023HU0147253,3,10,9,90000,4,2,0,-1,90000,700,15,27,1,1,01,2,1,b
2023HU0147253,4,10,7,90000,4,2,0,-1,90000,700,15,27,1,1,01,2,1,b
2023HU0147423,1,32,32,26800,2,0,0,-1,26800,0,30,27,2,1,02,4,1,b
2023HU0147423,2,32,34,26800,2,0,0,-1,26800,0,30,27,2,1,02,4,1,b
2023HU0147492,1,67,67,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,2
2023HU0147492,2,67,62,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,b
2023HU0147492,3,67,66,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,b
2023HU0147492,4,67,63,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,b
2023HU0147492,5,67,61,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,b
2023HU0147492,6,67,63,682400,6,4,0,-1,682400,2200,7,27,1,1,01,2,1,b
2023HU0147493,1,32,32,64000,1,0,12,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0147661,1,130,129,101400,2,0,0,-1,-60000,990,17,27,1,7,08,4,1,b
2023HU0147661,2,130,127,101400,2,0,0,-1,-60000,990,17,27,1,7,08,4,1,b
2023HU0147872,1,52,52,64000,2,0,0,-1,64000,350,23,27,1,1,02,4,1,b
2023HU0147872,2,52,52,64000,2,0,0,-1,64000,350,23,27,1,1,02,4,1,b
2023HU0147933,1,257,257,42400,1,0,0,-1,-60000,0,0,27,4,4,09,4,1,b
2023HU0147944,1,21,21,19140,1,0,0,4100,-60000,0,38,27,2,6,05,4,1,b
2023HU0147990,1,15,14,51300,2,0,0,-1,51300,0,34,27,2,1,02,4,1,b
2023HU0147990,2,15,14,51300,2,0,0,-1,51300,0,34,27,2,1,02,4,1,b
2023HU0148003,1,128,128,260000,3,1,0,-1,260000,2700,15,27,1,1,01,1,1,1
2023HU0148003,2,128,269,260000,3,1,0,-1,260000,2700,15,27,1,1,01,1,1,b
2023HU0148003,3,128,181,260000,3,1,0,-1,260000,2700,15,27,1,1,01,1,1,b
2023HU0148008,1,21,21,69200,3,0,0,-1,69200,830,19,27,1,1,02,4,1,b
2023HU0148008,2,21,24,69200,3,0,0,-1,69200,830,19,27,1,1,02,4,1,b
2023HU0148008,3,21,22,69200,3,0,0,-1,69200,830,19,27,1,1,02,4,1,2
2023HU0148103,1,156,157,65250,1,0,17,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0148108,1,21,21,226000,4,1,0,-1,226000,0,7,27,2,1,01,2,1,b
2023HU0148108,2,21,16,226000,4,1,0,-1,226000,0,7,27,2,1,01,2,1,2
2023HU0148108,3,21,24,226000,4,1,0,-1,226000,0,7,27,2,1,01,2,1,2
2023HU0148108,4,21,27,226000,4,1,0,-1,226000,0,7,27,2,1,01,2,1,b
2023HU0148148,1,17,17,9600,2,0,0,-1,-60000,430,101,27,1,5,04,4,1,b
2023HU0148148,2,17,12,9600,2,0,0,-1,-60000,430,101,27,1,5,04,4,1,2
2023HU0148154,1,32,32,38600,2,0,0,-1,38600,0,19,27,2,1,02,4,1,b
2023HU0148154,2,32,34,38600,2,0,0,-1,38600,0,19,27,2,1,02,4,1,b
2023HU0148169,1,12,12,97800,2,0,0,-1,97800,0,7,27,2,1,02,4,1,b
2023HU0148169,2,12,20,97800,2,0,0,-1,97800,0,7,27,2,1,02,4,1,b
2023HU0148198,1,123,123,39000,1,0,25,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0148207,1,22,22,23200,1,0,0,-1,-60000,0,38,27,2,4,09,4,1,b
2023HU0148271,1,108,107,5000,3,1,0,700,5000,0,73,27,2,3,06,2,1,2
2023HU0148271,2,108,114,5000,3,1,0,700,5000,0,73,27,2,3,06,2,1,b
2023HU0148271,3,108,118,5000,3,1,0,700,5000,0,73,27,2,3,06,2,1,b
2023HU0148311,1,23,23,34540,2,0,0,-1,34540,0,19,27,2,1,02,4,1,b
2023HU0148311,2,23,26,34540,2,0,0,-1,34540,0,19,27,2,1,02,4,1,b
2023HU0148346,1,17,16,40000,1,0,0,-1,-60000,750,33,27,1,4,09,4,1,b
2023HU0148377,1,26,27,157000,3,1,0,-1,157000,1200,15,27,1,1,01,2,1,b
2023HU0148377,2,26,15,157000,3,1,0,-1,157000,1200,15,27,1,1,01,2,1,b
2023HU0148377,3,26,41,157000,3,1,0,-1,157000,1200,15,27,1,1,01,2,1,b
2023HU0148401,1,23,24,79000,2,0,0,-1,79000,330,20,27,1,3,07,4,1,1
2023HU0148401,2,23,25,79000,2,0,0,-1,79000,330,20,27,1,3,07,4,1,2
2023HU0148526,1,110,110,144000,2,0,0,-1,144000,1500,15,27,1,1,02,4,1,2
2023HU0148526,2,110,106,144000,2,0,0,-1,144000,1500,15,27,1,1,02,4,1,b
2023HU0148589,1,24,24,130000,3,1,0,-1,130000,1300,16,27,1,1,01,2,1,2
2023HU0148589,2,24,9,130000,3,1,0,-1,130000,1300,16,27,1,1,01,2,1,b
2023HU0148589,3,24,9,130000,3,1,0,-1,130000,1300,16,27,1,1,01,2,1,b
2023HU0148596,1,205,204,87000,2,0,0,-1,87000,0,12,27,2,1,02,4,1,b
2023HU0148596,2,205,186,87000,2,0,0,-1,87000,0,12,27,2,1,02,4,1,b
2023HU0148622,1,132,133,40000,1,0,43,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0148639,1,148,149,205800,3,0,0,-1,205800,0,5,27,2,1,02,4,1,b
2023HU0148639,2,148,133,205800,3,0,0,-1,205800,0,5,27,2,1,02,4,1,2
2023HU0148639,3,148,180,205800,3,0,0,-1,205800,0,5,27,2,1,02,4,1,b
2023HU0148941,1,292,291,25400,2,0,0,-1,25400,0,42,27,1,1,02,4,1,b
2023HU0148941,2,292,273,25400,2,0,0,-1,25400,0,42,27,1,1,02,4,1,b
2023HU0149047,1,23,23,95370,3,0,0,-1,95370,0,6,27,2,1,02,4,1,b
2023HU0149047,2,23,24,95370,3,0,0,-1,95370,0,6,27,2,1,02,4,1,b
2023HU0149047,3,23,10,95370,3,0,0,-1,95370,0,6,27,2,1,02,4,1,2
2023HU0149067,1,71,71,246000,2,0,0,-1,246000,2000,11,27,1,1,02,4,1,b
2023HU0149067,2,71,71,246000,2,0,0,-1,246000,2000,11,27,1,1,02,4,1,b
2023HU0149129,1,173,173,222000,3,1,0,-1,222000,3700,21,27,1,1,01,2,1,2
2023HU0149129,2,173,193,222000,3,1,0,-1,222000,3700,21,27,1,1,01,2,1,b
2023HU0149129,3,173,137,222000,3,1,0,-1,222000,3700,21,27,1,1,01,2,1,b
2023HU0149155,1,25,24,75000,2,0,0,-1,75000,0,7,27,2,1,02,4,1,b
2023HU0149155,2,25,36,75000,2,0,0,-1,75000,0,7,27,2,1,02,4,1,b
2023HU0149184,1,59,59,115000,2,0,0,-1,115000,1100,14,27,1,1,02,4,1,b
2023HU0149184,2,59,47,115000,2,0,0,-1,115000,1100,14,27,1,1,02,4,1,b
2023HU0149202,1,22,22,25200,1,0,0,-1,-60000,0,0,27,4,4,09,4,1,b
2023HU0149287,1,177,177,51800,1,0,0,-1,-60000,850,27,27,1,6,05,4,1,b
2023HU0149316,1,495,494,145000,1,0,0,-1,-60000,2900,28,27,1,4,09,4,1,b
2023HU0149380,1,34,35,97700,5,3,0,-1,97700,1700,24,27,1,1,01,3,1,2
2023HU0149380,2,34,32,97700,5,3,0,-1,97700,1700,24,27,1,1,01,3,1,b
2023HU0149380,3,34,30,97700,5,3,0,-1,97700,1700,24,27,1,1,01,3,1,b
2023HU0149380,4,34,42,97700,5,3,0,-1,97700,1700,24,27,1,1,01,3,1,b
2023HU0149380,5,34,32,97700,5,3,0,-1,97700,1700,24,27,1,1,01,3,1,b
2023HU0149447,1,97,97,73800,2,0,0,-1,73800,1000,31,27,1,1,02,4,1,b
2023HU0149447,2,97,88,73800,2,0,0,-1,73800,1000,31,27,1,1,02,4,1,b
2023HU0149519,1,115,115,109500,1,0,0,-1,-60000,0,5,27,2,6,05,4,1,b
2023HU0149552,1,63,63,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,2
2023HU0149552,2,63,61,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,b
2023HU0149552,3,63,66,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,b
2023HU0149552,4,63,66,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,b
2023HU0149552,5,63,54,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,b
2023HU0149552,6,63,56,216400,6,4,0,-1,216400,1200,10,27,1,1,01,2,1,b
2023HU0149564,1,291,291,24600,2,0,101,-1,24600,0,0,27,3,1,02,4,1,b
2023HU0149564,2,291,195,24600,2,0,101,-1,24600,0,0,27,3,1,02,4,1,b
2023HU0149592,1,146,146,51600,3,0,0,-1,51600,1000,36,27,1,3,07,4,5,b
2023HU0149592,2,146,203,51600,3,0,0,-1,51600,1000,36,27,1,3,07,4,5,b
2023HU0149592,3,146,313,51600,3,0,0,-1,51600,1000,36,27,1,3,07,4,1,b
2023HU0149594,1,16,16,137900,4,2,0,-1,137900,2700,32,27,1,1,01,2,1,1
2023HU0149594,2,16,17,137900,4,2,0,-1,137900,2700,32,27,1,1,01,2,1,b
2023HU0149594,3,16,19,137900,4,2,0,-1,137900,2700,32,27,1,1,01,2,1,b
2023HU0149594,4,16,17,137900,4,2,0,-1,137900,2700,32,27,1,1,01,2,1,b
2023HU0149724,1,17,17,86900,2,0,0,-1,86900,0,13,27,2,1,02,4,1,b
2023HU0149724,2,17,19,86900,2,0,0,-1,86900,0,13,27,2,1,02,4,1,b
2023HU0149759,1,262,262,54100,2,0,47,-1,54100,0,0,27,3,1,02,4,1,b
2023HU0149759,2,262,224,54100,2,0,47,-1,54100,0,0,27,3,1,02,4,1,b
2023HU0149847,1,19,19,133000,3,0,0,-1,133000,0,8,27,2,3,07,4,1,b
2023HU0149847,2,19,8,133000,3,0,0,-1,133000,0,8,27,2,3,07,4,1,b
2023HU0149847,3,19,8,133000,3,0,0,-1,133000,0,8,27,2,3,07,4,1,b
2023HU0149920,1,229,229,26500,1,0,0,-1,-60000,2200,101,27,1,4,09,4,1,b
2023HU0149998,1,153,152,55060,2,0,0,-1,-60000,920,29,27,1,5,12,4,1,b
2023HU0149998,2,153,223,55060,2,0,0,-1,-60000,920,29,27,1,5,12,4,1,b
2023HU0150033,1,47,47,107000,2,0,0,-1,-60000,800,15,27,1,5,04,4,1,b
2023HU0150033,2,47,114,107000,2,0,0,-1,-60000,800,15,27,1,5,04,4,1,2
2023HU0150053,1,85,85,91200,3,0,0,-1,91200,0,9,27,2,1,02,4,1,b
2023HU0150053,2,85,90,91200,3,0,0,-1,91200,0,9,27,2,1,02,4,1,b
2023HU0150053,3,85,21,91200,3,0,0,-1,91200,0,9,27,2,1,02,4,1,b
2023HU0150088,1,148,149,135000,4,2,0,-1,125000,5600,59,27,1,3,03,2,1,b
2023HU0150088,2,148,184,135000,4,2,0,-1,125000,5600,59,27,1,3,03,2,1,b
2023HU0150088,3,148,205,135000,4,2,0,-1,125000,5600,59,27,1,3,03,2,1,b
2023HU0150088,4,148,185,135000,4,2,0,-1,125000,5600,59,27,1,3,03,2,1,b
2023HU0150159,1,22,21,40600,1,0,0,-1,-60000,0,0,27,4,6,05,4,1,b
2023HU0150167,1,18,18,120900,2,0,0,-1,120900,0,5,27,2,1,02,4,1,b
2023HU0150167,2,18,17,120900,2,0,0,-1,120900,0,5,27,2,1,02,4,1,b
2023HU0150354,1,24,24,48600,2,0,0,-1,48600,0,26,27,2,1,02,4,1,b
2023HU0150354,2,24,28,48600,2,0,0,-1,48600,0,26,27,2,1,02,4,1,b
2023HU0150430,1,30,30,61400,2,0,0,-1,61400,0,9,27,2,1,02,4,1,b
2023HU0150430,2,30,29,61400,2,0,0,-1,61400,0,9,27,2,1,02,4,1,b
2023HU0150457,1,22,22,1500,1,0,0,-1,-60000,0,101,27,2,4,09,4,1,b
2023HU0150640,1,38,38,101800,1,0,37,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0150711,1,19,19,68400,2,0,0,-1,68400,0,13,27,2,1,02,4,1,b
2023HU0150711,2,19,16,68400,2,0,0,-1,68400,0,13,27,2,1,02,4,1,b
2023HU0150840,1,25,25,0,1,0,0,-1,-60000,1500,0,27,1,4,09,4,1,b
2023HU0150850,1,15,15,55600,2,0,0,-1,55600,810,27,27,1,1,02,4,1,b
2023HU0150850,2,15,14,55600,2,0,0,-1,55600,810,27,27,1,1,02,4,1,b
2023HU0150934,1,99,99,172700,4,1,0,-1,172700,1300,11,27,1,1,01,2,1,2
2023HU0150934,2,99,138,172700,4,1,0,-1,172700,1300,11,27,1,1,01,2,1,b
2023HU0150934,3,99,150,172700,4,1,0,-1,172700,1300,11,27,1,1,01,2,1,b
2023HU0150934,4,99,108,172700,4,1,0,-1,172700,1300,11,27,1,1,01,2,1,b
2023HU0151045,1,27,28,39000,2,0,0,1200,39000,0,20,27,2,1,02,4,1,b
2023HU0151045,2,27,15,39000,2,0,0,1200,39000,0,20,27,2,1,02,4,1,b
2023HU0151323,1,26,25,67600,2,0,0,-1,67600,0,9,27,2,1,02,4,1,b
2023HU0151323,2,26,31,67600,2,0,0,-1,67600,0,9,27,2,1,02,4,1,b
2023HU0151454,1,71,71,30100,1,0,0,-1,-60000,0,13,27,2,4,09,4,1,b
2023HU0151486,1,91,91,76400,2,0,0,-1,76400,0,9,27,2,1,02,4,1,b
2023HU0151486,2,91,102,76400,2,0,0,-1,76400,0,9,27,2,1,02,4,1,b
2023HU0151571,1,218,218,83000,2,0,15,-1,-60000,0,0,27,3,5,12,4,1,b
2023HU0151571,2,218,183,83000,2,0,15,-1,-60000,0,0,27,3,5,12,4,1,b
2023HU0151600,1,137,137,214000,2,0,0,-1,-60000,4000,25,27,1,7,04,4,2,2
2023HU0151600,2,137,178,214000,2,0,0,-1,-60000,4000,25,27,1,7,04,4,4,b
2023HU0151697,1,39,39,85000,4,2,0,-1,45000,910,16,27,1,3,03,1,1,2
2023HU0151697,2,39,103,85000,4,2,0,-1,45000,910,16,27,1,3,03,1,1,b
2023HU0151697,3,39,27,85000,4,2,0,-1,45000,910,16,27,1,3,03,1,1,b
2023HU0151697,4,39,27,85000,4,2,0,-1,45000,910,16,27,1,3,03,1,1,b
2023HU0151740,1,13,12,128060,4,2,0,-1,128060,1400,23,27,1,1,01,2,1,2
2023HU0151740,2,13,13,128060,4,2,0,-1,128060,1400,23,27,1,1,01,2,1,b
2023HU0151740,3,13,12,128060,4,2,0,-1,128060,1400,23,27,1,1,01,2,1,b
2023HU0151740,4,13,11,128060,4,2,0,-1,128060,1400,23,27,1,1,01,2,1,b
2023HU0151837,1,15,16,61500,2,0,0,-1,61500,0,6,27,2,1,02,4,1,b
2023HU0151837,2,15,12,61500,2,0,0,-1,61500,0,6,27,2,1,02,4,1,b
2023HU0151857,1,147,147,78600,1,0,0,-1,-60000,750,19,27,1,4,09,4,1,b
2023HU0151870,1,24,23,96500,1,0,0,-1,-60000,0,5,27,2,4,09,4,1,b
2023HU0151908,1,51,50,156000,4,2,0,-1,156000,3200,27,27,1,1,01,2,4,2
2023HU0151908,2,51,107,156000,4,2,0,-1,156000,3200,27,27,1,1,01,2,1,b
2023HU0151908,3,51,258,156000,4,2,0,-1,156000,3200,27,27,1,1,01,2,1,b
2023HU0151908,4,51,257,156000,4,2,0,-1,156000,3200,27,27,1,1,01,2,1,b
2023HU0152016,1,49,49,61200,2,0,0,-1,61200,0,13,27,2,1,02,4,1,b
2023HU0152016,2,49,42,61200,2,0,0,-1,61200,0,13,27,2,1,02,4,1,b
2023HU0152110,1,130,129,114200,4,0,0,-1,-60000,1100,19,27,1,7,08,4,1,b
2023HU0152110,2,130,101,114200,4,0,0,-1,-60000,1100,19,27,1,7,08,4,1,b
2023HU0152110,3,130,96,114200,4,0,0,-1,-60000,1100,19,27,1,7,08,4,1,b
2023HU0152110,4,130,59,114200,4,0,0,-1,-60000,1100,19,27,1,7,08,4,1,b
2023HU0152148,1,81,81,65200,2,0,0,-1,-60000,0,19,27,2,7,08,4,4,2
2023HU0152148,2,81,21,65200,2,0,0,-1,-60000,0,19,27,2,7,08,4,1,b
2023HU0152215,1,39,40,63700,2,0,0,-1,63700,0,22,27,2,1,02,4,1,b
2023HU0152215,2,39,53,63700,2,0,0,-1,63700,0,22,27,2,1,02,4,1,b
2023HU0152247,1,32,32,112600,2,0,0,-1,112600,0,6,27,2,1,02,4,1,b
2023HU0152247,2,32,31,112600,2,0,0,-1,112600,0,6,27,2,1,02,4,1,b
2023HU0152288,1,17,17,12000,2,0,0,-1,12000,0,58,27,2,1,02,4,1,b
2023HU0152288,2,17,14,12000,2,0,0,-1,12000,0,58,27,2,1,02,4,1,b
2023HU0152429,1,222,222,130800,4,0,0,-1,130800,1200,14,27,1,1,02,4,1,b
2023HU0152429,2,222,443,130800,4,0,0,-1,130800,1200,14,27,1,1,02,4,1,2
2023HU0152429,3,222,444,130800,4,0,0,-1,130800,1200,14,27,1,1,02,4,1,2
2023HU0152429,4,222,274,130800,4,0,0,-1,130800,1200,14,27,1,1,02,4,1,b
2023HU0152439,1,54,53,36100,1,0,0,-1,-60000,0,14,27,2,4,09,4,1,b
2023HU0152456,1,12,12,156500,2,0,0,-1,156500,2100,18,27,1,1,02,4,1,b
2023HU0152456,2,12,12,156500,2,0,0,-1,156500,2100,18,27,1,1,02,4,1,b
2023HU0152463,1,35,35,210000,4,2,0,-1,210000,1700,11,27,1,1,01,1,1,b
2023HU0152463,2,35,32,210000,4,2,0,-1,210000,1700,11,27,1,1,01,1,1,2
2023HU0152463,3,35,51,210000,4,2,0,-1,210000,1700,11,27,1,1,01,1,1,b
2023HU0152463,4,35,49,210000,4,2,0,-1,210000,1700,11,27,1,1,01,1,1,b
2023HU0152498,1,35,36,115100,2,0,0,-1,115100,1500,27,27,1,1,02,4,1,b
2023HU0152498,2,35,27,115100,2,0,0,-1,115100,1500,27,27,1,1,02,4,1,b
2023HU0152501,1,16,16,33000,2,0,0,-1,33000,1000,45,27,1,1,02,4,1,b
2023HU0152501,2,16,19,33000,2,0,0,-1,33000,1000,45,27,1,1,02,4,1,b
2023HU0152792,1,123,123,155000,3,1,0,-1,155000,0,10,27,2,1,01,1,1,2
2023HU0152792,2,123,142,155000,3,1,0,-1,155000,0,10,27,2,1,01,1,1,b
2023HU0152792,3,123,94,155000,3,1,0,-1,155000,0,10,27,2,1,01,1,1,b
2023HU0152950,1,120,120,46300,1,0,0,-1,-60000,0,17,27,2,4,09,4,3,b
2023HU0152951,1,310,310,135000,4,2,0,-1,135000,0,4,27,2,1,01,2,1,2
2023HU0152951,2,310,311,135000,4,2,0,-1,135000,0,4,27,2,1,01,2,1,b
2023HU0152951,3,310,288,135000,4,2,0,-1,135000,0,4,27,2,1,01,2,1,b
2023HU0152951,4,310,356,135000,4,2,0,-1,135000,0,4,27,2,1,01,2,1,b
2023HU0153022,1,64,64,130000,4,2,0,-1,130000,1800,19,27,1,1,01,1,1,1
2023HU0153022,2,64,47,130000,4,2,0,-1,130000,1800,19,27,1,1,01,1,1,b
2023HU0153022,3,64,42,130000,4,2,0,-1,130000,1800,19,27,1,1,01,1,1,b
2023HU0153022,4,64,39,130000,4,2,0,-1,130000,1800,19,27,1,1,01,1,1,b
2023HU0153259,1,246,247,3000,1,0,0,-1,-60000,0,101,27,2,6,05,4,1,b
2023HU0153394,1,110,111,300000,5,1,0,-1,270000,2100,10,27,1,1,01,2,1,b
2023HU0153394,2,110,121,300000,5,1,0,-1,270000,2100,10,27,1,1,01,2,1,b
2023HU0153394,3,110,162,300000,5,1,0,-1,270000,2100,10,27,1,1,01,2,1,b
2023HU0153394,4,110,105,300000,5,1,0,-1,270000,2100,10,27,1,1,01,2,1,b
2023HU0153394,5,110,116,300000,5,1,0,-1,270000,2100,10,27,1,1,01,2,1,b
2023HU0153399,1,7,8,74200,2,0,0,-1,74200,0,18,27,2,1,02,4,1,b
2023HU0153399,2,7,10,74200,2,0,0,-1,74200,0,18,27,2,1,02,4,1,b
2023HU0153406,1,20,20,137600,4,2,0,-1,137600,0,11,27,1,1,01,1,1,b
2023HU0153406,2,20,17,137600,4,2,0,-1,137600,0,11,27,1,1,01,1,1,2
2023HU0153406,3,20,23,137600,4,2,0,-1,137600,0,11,27,1,1,01,1,1,b
2023HU0153406,4,20,30,137600,4,2,0,-1,137600,0,11,27,1,1,01,1,1,b
